sample,time_us,channel1_v
4458,1426.560000,3.338148813
4459,1426.880000,3.334438500
4460,1427.200000,3.334438500
4461,1427.520000,3.334438500
4462,1427.840000,3.334438500
4463,1428.160000,3.334438500
4464,1428.480000,3.334438500
4465,1428.800000,3.334438500
4466,1429.120000,3.338148813
4467,1429.440000,3.338148813
4468,1429.760000,3.330728187
4469,1430.080000,3.334438500
4470,1430.400000,3.327017874
4471,1430.720000,3.334438500
4472,1431.040000,3.330728187
4473,1431.360000,3.334438500
4474,1431.680000,3.330728187
4475,1432.000000,3.330728187
4476,1432.320000,3.330728187
4477,1432.640000,3.330728187
4478,1432.960000,3.327017874
4479,1433.280000,3.330728187
4480,1433.600000,3.330728187
4481,1433.920000,3.330728187
4482,1434.240000,3.330728187
4483,1434.560000,3.330728187
4484,1434.880000,3.330728187
4485,1435.200000,3.330728187
4486,1435.520000,3.327017874
4487,1435.840000,3.323307560
4488,1436.160000,3.323307560
4489,1436.480000,3.327017874
4490,1436.800000,3.323307560
4491,1437.120000,3.323307560
4492,1437.440000,3.323307560
4493,1437.760000,3.319597247
4494,1438.080000,3.323307560
4495,1438.400000,3.327017874
4496,1438.720000,3.327017874
4497,1439.040000,3.327017874
4498,1439.360000,3.327017874
4499,1439.680000,3.319597247
4500,1440.000000,3.319597247
4501,1440.320000,3.315886934
4502,1440.640000,3.315886934
4503,1440.960000,3.319597247
4504,1441.280000,3.319597247
4505,1441.600000,3.319597247
4506,1441.920000,3.323307560
4507,1442.240000,3.323307560
4508,1442.560000,3.323307560
4509,1442.880000,3.319597247
4510,1443.200000,3.319597247
4511,1443.520000,3.323307560
4512,1443.840000,3.319597247
4513,1444.160000,3.319597247
4514,1444.480000,3.327017874
4515,1444.800000,3.323307560
4516,1445.120000,3.323307560
4517,1445.440000,3.323307560
4518,1445.760000,3.319597247
4519,1446.080000,3.323307560
4520,1446.400000,3.323307560
4521,1446.720000,3.319597247
4522,1447.040000,3.319597247
4523,1447.360000,3.315886934
4524,1447.680000,3.319597247
4525,1448.000000,3.315886934
4526,1448.320000,3.315886934
4527,1448.640000,3.315886934
4528,1448.960000,3.315886934
4529,1449.280000,3.315886934
4530,1449.600000,3.323307560
4531,1449.920000,3.319597247
4532,1450.240000,3.319597247
4533,1450.560000,3.319597247
4534,1450.880000,3.315886934
4535,1451.200000,3.312176621
4536,1451.520000,3.315886934
4537,1451.840000,3.312176621
4538,1452.160000,3.312176621
4539,1452.480000,3.315886934
4540,1452.800000,3.315886934
4541,1453.120000,3.319597247
4542,1453.440000,3.323307560
4543,1453.760000,3.319597247
4544,1454.080000,3.319597247
4545,1454.400000,3.319597247
4546,1454.720000,3.315886934
4547,1455.040000,3.315886934
4548,1455.360000,3.327017874
4549,1455.680000,3.327017874
4550,1456.000000,3.327017874
4551,1456.320000,3.323307560
4552,1456.640000,3.319597247
4553,1456.960000,3.319597247
4554,1457.280000,3.323307560
4555,1457.600000,3.315886934
4556,1457.920000,3.315886934
4557,1458.240000,3.315886934
4558,1458.560000,3.315886934
4559,1458.880000,3.315886934
4560,1459.200000,3.315886934
4561,1459.520000,3.312176621
4562,1459.840000,3.312176621
4563,1460.160000,3.312176621
4564,1460.480000,3.315886934
4565,1460.800000,3.323307560
4566,1461.120000,3.319597247
4567,1461.440000,3.319597247
4568,1461.760000,3.315886934
4569,1462.080000,3.315886934
4570,1462.400000,3.312176621
4571,1462.720000,3.315886934
4572,1463.040000,3.315886934
4573,1463.360000,3.312176621
4574,1463.680000,3.312176621
4575,1464.000000,3.312176621
4576,1464.320000,3.312176621
4577,1464.640000,3.315886934
4578,1464.960000,3.312176621
4579,1465.280000,3.312176621
4580,1465.600000,3.312176621
4581,1465.920000,3.312176621
4582,1466.240000,3.315886934
4583,1466.560000,3.315886934
4584,1466.880000,3.312176621
4585,1467.200000,3.315886934
4586,1467.520000,3.312176621
4587,1467.840000,3.308466308
4588,1468.160000,3.312176621
4589,1468.480000,3.315886934
4590,1468.800000,3.312176621
4591,1469.120000,3.312176621
4592,1469.440000,3.312176621
4593,1469.760000,3.312176621
4594,1470.080000,3.312176621
4595,1470.400000,3.308466308
4596,1470.720000,3.308466308
4597,1471.040000,3.312176621
4598,1471.360000,3.312176621
4599,1471.680000,3.308466308
4600,1472.000000,3.308466308
4601,1472.320000,3.308466308
4602,1472.640000,3.304755994
4603,1472.960000,3.304755994
4604,1473.280000,3.312176621
4605,1473.600000,3.312176621
4606,1473.920000,3.312176621
4607,1474.240000,3.315886934
4608,1474.560000,3.315886934
4609,1474.880000,3.315886934
4610,1475.200000,3.315886934
4611,1475.520000,3.315886934
4612,1475.840000,3.312176621
4613,1476.160000,3.312176621
4614,1476.480000,3.315886934
4615,1476.800000,3.315886934
4616,1477.120000,3.315886934
4617,1477.440000,3.312176621
4618,1477.760000,3.315886934
4619,1478.080000,3.308466308
4620,1478.400000,3.308466308
4621,1478.720000,3.308466308
4622,1479.040000,3.312176621
4623,1479.360000,3.312176621
4624,1479.680000,3.319597247
4625,1480.000000,3.315886934
4626,1480.320000,3.312176621
4627,1480.640000,3.312176621
4628,1480.960000,3.304755994
4629,1481.280000,3.301045681
4630,1481.600000,3.304755994
4631,1481.920000,3.304755994
4632,1482.240000,3.308466308
4633,1482.560000,3.312176621
4634,1482.880000,3.312176621
4635,1483.200000,3.312176621
4636,1483.520000,3.304755994
4637,1483.840000,3.304755994
4638,1484.160000,3.304755994
4639,1484.480000,3.312176621
4640,1484.800000,3.315886934
4641,1485.120000,3.308466308
4642,1485.440000,3.308466308
4643,1485.760000,3.312176621
4644,1486.080000,3.312176621
4645,1486.400000,3.308466308
4646,1486.720000,3.308466308
4647,1487.040000,3.312176621
4648,1487.360000,3.312176621
4649,1487.680000,3.312176621
4650,1488.000000,3.312176621
4651,1488.320000,3.312176621
4652,1488.640000,3.308466308
4653,1488.960000,3.308466308
4654,1489.280000,3.308466308
4655,1489.600000,3.308466308
4656,1489.920000,3.304755994
4657,1490.240000,3.301045681
4658,1490.560000,3.308466308
4659,1490.880000,3.308466308
4660,1491.200000,3.312176621
4661,1491.520000,3.308466308
4662,1491.840000,3.308466308
4663,1492.160000,3.308466308
4664,1492.480000,3.308466308
4665,1492.800000,3.308466308
4666,1493.120000,3.308466308
4667,1493.440000,3.304755994
4668,1493.760000,3.308466308
4669,1494.080000,3.304755994
4670,1494.400000,3.312176621
4671,1494.720000,3.312176621
4672,1495.040000,3.312176621
4673,1495.360000,3.312176621
4674,1495.680000,3.312176621
4675,1496.000000,3.308466308
4676,1496.320000,3.308466308
4677,1496.640000,3.308466308
4678,1496.960000,3.308466308
4679,1497.280000,3.304755994
4680,1497.600000,3.312176621
4681,1497.920000,3.308466308
4682,1498.240000,3.308466308
4683,1498.560000,3.308466308
4684,1498.880000,3.308466308
4685,1499.200000,3.308466308
4686,1499.520000,3.308466308
4687,1499.840000,3.308466308
4688,1500.160000,3.308466308
4689,1500.480000,3.308466308
4690,1500.800000,3.308466308
4691,1501.120000,3.312176621
4692,1501.440000,3.312176621
4693,1501.760000,3.312176621
4694,1502.080000,3.312176621
4695,1502.400000,3.308466308
4696,1502.720000,3.304755994
4697,1503.040000,3.304755994
4698,1503.360000,3.308466308
4699,1503.680000,3.308466308
4700,1504.000000,3.304755994
4701,1504.320000,3.304755994
4702,1504.640000,3.312176621
4703,1504.960000,3.308466308
4704,1505.280000,3.315886934
4705,1505.600000,3.312176621
4706,1505.920000,3.308466308
4707,1506.240000,3.308466308
4708,1506.560000,3.308466308
4709,1506.880000,3.308466308
4710,1507.200000,3.312176621
4711,1507.520000,3.308466308
4712,1507.840000,3.308466308
4713,1508.160000,3.312176621
4714,1508.480000,3.312176621
4715,1508.800000,3.312176621
4716,1509.120000,3.312176621
4717,1509.440000,3.312176621
4718,1509.760000,3.308466308
4719,1510.080000,3.308466308
4720,1510.400000,3.308466308
4721,1510.720000,3.304755994
4722,1511.040000,3.304755994
4723,1511.360000,3.304755994
4724,1511.680000,3.304755994
4725,1512.000000,3.304755994
4726,1512.320000,3.304755994
4727,1512.640000,3.308466308
4728,1512.960000,3.308466308
4729,1513.280000,3.304755994
4730,1513.600000,3.308466308
4731,1513.920000,3.308466308
4732,1514.240000,3.308466308
4733,1514.560000,3.308466308
4734,1514.880000,3.308466308
4735,1515.200000,3.308466308
4736,1515.520000,3.308466308
4737,1515.840000,3.308466308
4738,1516.160000,3.304755994
4739,1516.480000,3.304755994
4740,1516.800000,3.308466308
4741,1517.120000,3.312176621
4742,1517.440000,3.312176621
4743,1517.760000,3.308466308
4744,1518.080000,3.304755994
4745,1518.400000,3.308466308
4746,1518.720000,3.304755994
4747,1519.040000,3.308466308
4748,1519.360000,3.308466308
4749,1519.680000,3.312176621
4750,1520.000000,3.304755994
4751,1520.320000,3.304755994
4752,1520.640000,3.304755994
4753,1520.960000,3.308466308
4754,1521.280000,3.304755994
4755,1521.600000,3.304755994
4756,1521.920000,3.304755994
4757,1522.240000,3.304755994
4758,1522.560000,3.304755994
4759,1522.880000,3.301045681
4760,1523.200000,3.301045681
4761,1523.520000,3.297335368
4762,1523.840000,3.297335368
4763,1524.160000,3.304755994
4764,1524.480000,3.308466308
4765,1524.800000,3.308466308
4766,1525.120000,3.308466308
4767,1525.440000,3.304755994
4768,1525.760000,3.304755994
4769,1526.080000,3.304755994
4770,1526.400000,3.308466308
4771,1526.720000,3.308466308
4772,1527.040000,3.308466308
4773,1527.360000,3.308466308
4774,1527.680000,3.312176621
4775,1528.000000,3.312176621
4776,1528.320000,3.304755994
4777,1528.640000,3.308466308
4778,1528.960000,3.304755994
4779,1529.280000,3.304755994
4780,1529.600000,3.308466308
4781,1529.920000,3.301045681
4782,1530.240000,3.304755994
4783,1530.560000,3.304755994
4784,1530.880000,3.308466308
4785,1531.200000,3.308466308
4786,1531.520000,3.308466308
4787,1531.840000,3.304755994
4788,1532.160000,3.308466308
4789,1532.480000,3.304755994
4790,1532.800000,3.308466308
4791,1533.120000,3.308466308
4792,1533.440000,3.312176621
4793,1533.760000,3.304755994
4794,1534.080000,3.304755994
4795,1534.400000,3.304755994
4796,1534.720000,3.308466308
4797,1535.040000,3.304755994
4798,1535.360000,3.308466308
4799,1535.680000,3.304755994
4800,1536.000000,3.308466308
4801,1536.320000,3.308466308
4802,1536.640000,3.312176621
4803,1536.960000,3.308466308
4804,1537.280000,3.304755994
4805,1537.600000,3.304755994
4806,1537.920000,3.304755994
4807,1538.240000,3.304755994
4808,1538.560000,3.308466308
4809,1538.880000,3.312176621
4810,1539.200000,3.308466308
4811,1539.520000,3.308466308
4812,1539.840000,3.312176621
4813,1540.160000,3.312176621
4814,1540.480000,3.312176621
4815,1540.800000,3.312176621
4816,1541.120000,3.312176621
4817,1541.440000,3.312176621
4818,1541.760000,3.304755994
4819,1542.080000,3.304755994
4820,1542.400000,3.304755994
4821,1542.720000,3.304755994
4822,1543.040000,3.304755994
4823,1543.360000,3.304755994
4824,1543.680000,3.308466308
4825,1544.000000,3.304755994
4826,1544.320000,3.304755994
4827,1544.640000,3.308466308
4828,1544.960000,3.312176621
4829,1545.280000,3.312176621
4830,1545.600000,3.315886934
4831,1545.920000,3.312176621
4832,1546.240000,3.312176621
4833,1546.560000,3.312176621
4834,1546.880000,3.304755994
4835,1547.200000,3.304755994
4836,1547.520000,3.304755994
4837,1547.840000,3.301045681
4838,1548.160000,3.301045681
4839,1548.480000,3.308466308
4840,1548.800000,3.308466308
4841,1549.120000,3.308466308
4842,1549.440000,3.308466308
4843,1549.760000,3.304755994
4844,1550.080000,3.308466308
4845,1550.400000,3.308466308
4846,1550.720000,3.308466308
4847,1551.040000,3.308466308
4848,1551.360000,3.308466308
4849,1551.680000,3.308466308
4850,1552.000000,3.308466308
4851,1552.320000,3.308466308
4852,1552.640000,3.308466308
4853,1552.960000,3.308466308
4854,1553.280000,3.312176621
4855,1553.600000,3.312176621
4856,1553.920000,3.315886934
4857,1554.240000,3.312176621
4858,1554.560000,3.315886934
4859,1554.880000,3.312176621
4860,1555.200000,3.308466308
4861,1555.520000,3.312176621
4862,1555.840000,3.312176621
4863,1556.160000,3.312176621
4864,1556.480000,3.308466308
4865,1556.800000,3.308466308
4866,1557.120000,3.308466308
4867,1557.440000,3.308466308
4868,1557.760000,3.308466308
4869,1558.080000,3.304755994
4870,1558.400000,3.308466308
4871,1558.720000,3.301045681
4872,1559.040000,3.304755994
4873,1559.360000,3.304755994
4874,1559.680000,3.308466308
4875,1560.000000,3.308466308
4876,1560.320000,3.304755994
4877,1560.640000,3.304755994
4878,1560.960000,3.301045681
4879,1561.280000,3.301045681
4880,1561.600000,3.304755994
4881,1561.920000,3.304755994
4882,1562.240000,3.308466308
4883,1562.560000,3.308466308
4884,1562.880000,3.308466308
4885,1563.200000,3.308466308
4886,1563.520000,3.304755994
4887,1563.840000,3.304755994
4888,1564.160000,3.297335368
4889,1564.480000,3.304755994
4890,1564.800000,3.304755994
4891,1565.120000,3.308466308
4892,1565.440000,3.301045681
4893,1565.760000,3.304755994
4894,1566.080000,3.301045681
4895,1566.400000,3.304755994
4896,1566.720000,3.304755994
4897,1567.040000,3.304755994
4898,1567.360000,3.308466308
4899,1567.680000,3.308466308
4900,1568.000000,3.308466308
4901,1568.320000,3.308466308
4902,1568.640000,3.308466308
4903,1568.960000,3.308466308
4904,1569.280000,3.308466308
4905,1569.600000,3.308466308
4906,1569.920000,3.308466308
4907,1570.240000,3.308466308
4908,1570.560000,3.308466308
4909,1570.880000,3.308466308
4910,1571.200000,3.308466308
4911,1571.520000,3.308466308
4912,1571.840000,3.308466308
4913,1572.160000,3.308466308
4914,1572.480000,3.308466308
4915,1572.800000,3.304755994
4916,1573.120000,3.312176621
4917,1573.440000,3.312176621
4918,1573.760000,3.312176621
4919,1574.080000,3.308466308
4920,1574.400000,3.312176621
4921,1574.720000,3.308466308
4922,1575.040000,3.312176621
4923,1575.360000,3.308466308
4924,1575.680000,3.308466308
4925,1576.000000,3.315886934
4926,1576.320000,3.308466308
4927,1576.640000,3.308466308
4928,1576.960000,3.308466308
4929,1577.280000,3.308466308
4930,1577.600000,3.308466308
4931,1577.920000,3.308466308
4932,1578.240000,3.304755994
4933,1578.560000,3.308466308
4934,1578.880000,3.308466308
4935,1579.200000,3.304755994
4936,1579.520000,3.301045681
4937,1579.840000,3.301045681
4938,1580.160000,3.304755994
4939,1580.480000,3.301045681
4940,1580.800000,3.304755994
4941,1581.120000,3.304755994
4942,1581.440000,3.304755994
4943,1581.760000,3.301045681
4944,1582.080000,3.301045681
4945,1582.400000,3.304755994
4946,1582.720000,3.304755994
4947,1583.040000,3.304755994
4948,1583.360000,3.308466308
4949,1583.680000,3.304755994
4950,1584.000000,3.308466308
4951,1584.320000,3.304755994
4952,1584.640000,3.308466308
4953,1584.960000,3.308466308
4954,1585.280000,3.301045681
4955,1585.600000,3.304755994
4956,1585.920000,3.304755994
4957,1586.240000,3.304755994
4958,1586.560000,3.304755994
4959,1586.880000,3.308466308
4960,1587.200000,3.308466308
4961,1587.520000,3.304755994
4962,1587.840000,3.304755994
4963,1588.160000,3.301045681
4964,1588.480000,3.304755994
4965,1588.800000,3.304755994
4966,1589.120000,3.312176621
4967,1589.440000,3.308466308
4968,1589.760000,3.304755994
4969,1590.080000,3.304755994
4970,1590.400000,3.304755994
4971,1590.720000,3.301045681
4972,1591.040000,3.308466308
4973,1591.360000,3.308466308
4974,1591.680000,3.301045681
4975,1592.000000,3.308466308
4976,1592.320000,3.301045681
4977,1592.640000,3.301045681
4978,1592.960000,3.301045681
4979,1593.280000,3.297335368
4980,1593.600000,3.304755994
4981,1593.920000,3.304755994
4982,1594.240000,3.308466308
4983,1594.560000,3.304755994
4984,1594.880000,3.304755994
4985,1595.200000,3.301045681
4986,1595.520000,3.308466308
4987,1595.840000,3.308466308
4988,1596.160000,3.312176621
4989,1596.480000,3.312176621
4990,1596.800000,3.312176621
4991,1597.120000,3.312176621
4992,1597.440000,3.312176621
4993,1597.760000,3.312176621
4994,1598.080000,3.312176621
4995,1598.400000,3.308466308
4996,1598.720000,3.308466308
4997,1599.040000,3.308466308
4998,1599.360000,3.308466308
4999,1599.680000,3.308466308
5000,1600.000000,3.304755994
5001,1600.320000,3.304755994
5002,1600.640000,3.304755994
5003,1600.960000,3.304755994
5004,1601.280000,3.304755994
5005,1601.600000,3.304755994
5006,1601.920000,3.308466308
5007,1602.240000,3.304755994
5008,1602.560000,3.308466308
5009,1602.880000,3.304755994
5010,1603.200000,3.308466308
5011,1603.520000,3.301045681
5012,1603.840000,3.304755994
5013,1604.160000,3.308466308
5014,1604.480000,3.304755994
5015,1604.800000,3.312176621
5016,1605.120000,3.308466308
5017,1605.440000,3.308466308
5018,1605.760000,3.308466308
5019,1606.080000,3.301045681
5020,1606.400000,3.301045681
5021,1606.720000,3.301045681
5022,1607.040000,3.304755994
5023,1607.360000,3.304755994
5024,1607.680000,3.308466308
5025,1608.000000,3.304755994
5026,1608.320000,3.304755994
5027,1608.640000,3.304755994
5028,1608.960000,3.304755994
5029,1609.280000,3.304755994
5030,1609.600000,3.304755994
5031,1609.920000,3.301045681
5032,1610.240000,3.304755994
5033,1610.560000,3.301045681
5034,1610.880000,3.301045681
5035,1611.200000,3.301045681
5036,1611.520000,3.304755994
5037,1611.840000,3.304755994
5038,1612.160000,3.304755994
5039,1612.480000,3.304755994
5040,1612.800000,3.301045681
5041,1613.120000,3.301045681
5042,1613.440000,3.301045681
5043,1613.760000,3.301045681
5044,1614.080000,3.304755994
5045,1614.400000,3.304755994
5046,1614.720000,3.308466308
5047,1615.040000,3.308466308
5048,1615.360000,3.304755994
5049,1615.680000,3.308466308
5050,1616.000000,3.308466308
5051,1616.320000,3.308466308
5052,1616.640000,3.304755994
5053,1616.960000,3.308466308
5054,1617.280000,3.308466308
5055,1617.600000,3.308466308
5056,1617.920000,3.304755994
5057,1618.240000,3.301045681
5058,1618.560000,3.301045681
5059,1618.880000,3.304755994
5060,1619.200000,3.304755994
5061,1619.520000,3.304755994
5062,1619.840000,3.308466308
5063,1620.160000,3.304755994
5064,1620.480000,3.301045681
5065,1620.800000,3.304755994
5066,1621.120000,3.304755994
5067,1621.440000,3.304755994
5068,1621.760000,3.304755994
5069,1622.080000,3.304755994
5070,1622.400000,3.308466308
5071,1622.720000,3.304755994
5072,1623.040000,3.308466308
5073,1623.360000,3.308466308
5074,1623.680000,3.308466308
5075,1624.000000,3.312176621
5076,1624.320000,3.304755994
5077,1624.640000,3.308466308
5078,1624.960000,3.304755994
5079,1625.280000,3.304755994
5080,1625.600000,3.312176621
5081,1625.920000,3.312176621
5082,1626.240000,3.312176621
5083,1626.560000,3.315886934
5084,1626.880000,3.312176621
5085,1627.200000,3.308466308
5086,1627.520000,3.304755994
5087,1627.840000,3.301045681
5088,1628.160000,3.297335368
5089,1628.480000,3.304755994
5090,1628.800000,3.301045681
5091,1629.120000,3.304755994
5092,1629.440000,3.304755994
5093,1629.760000,3.301045681
5094,1630.080000,3.304755994
5095,1630.400000,3.308466308
5096,1630.720000,3.308466308
5097,1631.040000,3.308466308
5098,1631.360000,3.308466308
5099,1631.680000,3.312176621
5100,1632.000000,3.304755994
5101,1632.320000,3.304755994
5102,1632.640000,3.312176621
5103,1632.960000,3.304755994
5104,1633.280000,3.304755994
5105,1633.600000,3.301045681
5106,1633.920000,3.304755994
5107,1634.240000,3.308466308
5108,1634.560000,3.304755994
5109,1634.880000,3.308466308
5110,1635.200000,3.308466308
5111,1635.520000,3.308466308
5112,1635.840000,3.308466308
5113,1636.160000,3.304755994
5114,1636.480000,3.312176621
5115,1636.800000,3.312176621
5116,1637.120000,3.308466308
5117,1637.440000,3.308466308
5118,1637.760000,3.308466308
5119,1638.080000,3.308466308
5120,1638.400000,3.308466308
5121,1638.720000,3.308466308
5122,1639.040000,3.308466308
5123,1639.360000,3.308466308
5124,1639.680000,3.301045681
5125,1640.000000,3.301045681
5126,1640.320000,3.304755994
5127,1640.640000,3.301045681
5128,1640.960000,3.297335368
5129,1641.280000,3.297335368
5130,1641.600000,3.304755994
5131,1641.920000,3.304755994
5132,1642.240000,3.308466308
5133,1642.560000,3.312176621
5134,1642.880000,3.308466308
5135,1643.200000,3.304755994
5136,1643.520000,3.308466308
5137,1643.840000,3.304755994
5138,1644.160000,3.304755994
5139,1644.480000,3.304755994
5140,1644.800000,3.304755994
5141,1645.120000,3.304755994
5142,1645.440000,3.304755994
5143,1645.760000,3.304755994
5144,1646.080000,3.304755994
5145,1646.400000,3.308466308
5146,1646.720000,3.308466308
5147,1647.040000,3.308466308
5148,1647.360000,3.308466308
5149,1647.680000,3.308466308
5150,1648.000000,3.308466308
5151,1648.320000,3.312176621
5152,1648.640000,3.312176621
5153,1648.960000,3.304755994
5154,1649.280000,3.304755994
5155,1649.600000,3.304755994
5156,1649.920000,3.304755994
5157,1650.240000,3.308466308
5158,1650.560000,3.312176621
5159,1650.880000,3.304755994
5160,1651.200000,3.304755994
5161,1651.520000,3.297335368
5162,1651.840000,3.301045681
5163,1652.160000,3.301045681
5164,1652.480000,3.301045681
5165,1652.800000,3.301045681
5166,1653.120000,3.301045681
5167,1653.440000,3.308466308
5168,1653.760000,3.304755994
5169,1654.080000,3.304755994
5170,1654.400000,3.304755994
5171,1654.720000,3.308466308
5172,1655.040000,3.308466308
5173,1655.360000,3.308466308
5174,1655.680000,3.308466308
5175,1656.000000,3.308466308
5176,1656.320000,3.304755994
5177,1656.640000,3.301045681
5178,1656.960000,3.297335368
5179,1657.280000,3.293625055
5180,1657.600000,3.297335368
5181,1657.920000,3.301045681
5182,1658.240000,3.301045681
5183,1658.560000,3.304755994
5184,1658.880000,3.304755994
5185,1659.200000,3.308466308
5186,1659.520000,3.304755994
5187,1659.840000,3.304755994
5188,1660.160000,3.304755994
5189,1660.480000,3.304755994
5190,1660.800000,3.304755994
5191,1661.120000,3.301045681
5192,1661.440000,3.304755994
5193,1661.760000,3.304755994
5194,1662.080000,3.308466308
5195,1662.400000,3.312176621
5196,1662.720000,3.304755994
5197,1663.040000,3.312176621
5198,1663.360000,3.308466308
5199,1663.680000,3.308466308
5200,1664.000000,3.304755994
5201,1664.320000,3.304755994
5202,1664.640000,3.304755994
5203,1664.960000,3.304755994
5204,1665.280000,3.301045681
5205,1665.600000,3.304755994
5206,1665.920000,3.304755994
5207,1666.240000,3.308466308
5208,1666.560000,3.304755994
5209,1666.880000,3.304755994
5210,1667.200000,3.301045681
5211,1667.520000,3.304755994
5212,1667.840000,3.304755994
5213,1668.160000,3.312176621
5214,1668.480000,3.308466308
5215,1668.800000,3.312176621
5216,1669.120000,3.308466308
5217,1669.440000,3.312176621
5218,1669.760000,3.308466308
5219,1670.080000,3.308466308
5220,1670.400000,3.312176621
5221,1670.720000,3.312176621
5222,1671.040000,3.312176621
5223,1671.360000,3.315886934
5224,1671.680000,3.315886934
5225,1672.000000,3.312176621
5226,1672.320000,3.315886934
5227,1672.640000,3.312176621
5228,1672.960000,3.315886934
5229,1673.280000,3.308466308
5230,1673.600000,3.312176621
5231,1673.920000,3.312176621
5232,1674.240000,3.308466308
5233,1674.560000,3.308466308
5234,1674.880000,3.308466308
5235,1675.200000,3.312176621
5236,1675.520000,3.304755994
5237,1675.840000,3.304755994
5238,1676.160000,3.304755994
5239,1676.480000,3.304755994
5240,1676.800000,3.308466308
5241,1677.120000,3.308466308
5242,1677.440000,3.308466308
5243,1677.760000,3.312176621
5244,1678.080000,3.308466308
5245,1678.400000,3.312176621
5246,1678.720000,3.308466308
5247,1679.040000,3.312176621
5248,1679.360000,3.308466308
5249,1679.680000,3.308466308
5250,1680.000000,3.308466308
5251,1680.320000,3.308466308
5252,1680.640000,3.308466308
5253,1680.960000,3.308466308
5254,1681.280000,3.308466308
5255,1681.600000,3.304755994
5256,1681.920000,3.312176621
5257,1682.240000,3.308466308
5258,1682.560000,3.304755994
5259,1682.880000,3.304755994
5260,1683.200000,3.304755994
5261,1683.520000,3.308466308
5262,1683.840000,3.304755994
5263,1684.160000,3.308466308
5264,1684.480000,3.308466308
5265,1684.800000,3.304755994
5266,1685.120000,3.308466308
5267,1685.440000,3.308466308
5268,1685.760000,3.308466308
5269,1686.080000,3.304755994
5270,1686.400000,3.304755994
5271,1686.720000,3.304755994
5272,1687.040000,3.304755994
5273,1687.360000,3.308466308
5274,1687.680000,3.312176621
5275,1688.000000,3.308466308
5276,1688.320000,3.308466308
5277,1688.640000,3.308466308
5278,1688.960000,3.308466308
5279,1689.280000,3.301045681
5280,1689.600000,3.304755994
5281,1689.920000,3.308466308
5282,1690.240000,3.304755994
5283,1690.560000,3.304755994
5284,1690.880000,3.308466308
5285,1691.200000,3.308466308
5286,1691.520000,3.312176621
5287,1691.840000,3.304755994
5288,1692.160000,3.301045681
5289,1692.480000,3.304755994
5290,1692.800000,3.301045681
5291,1693.120000,3.308466308
5292,1693.440000,3.308466308
5293,1693.760000,3.304755994
5294,1694.080000,3.308466308
5295,1694.400000,3.308466308
5296,1694.720000,3.308466308
5297,1695.040000,3.308466308
5298,1695.360000,3.304755994
5299,1695.680000,3.304755994
5300,1696.000000,3.304755994
5301,1696.320000,3.304755994
5302,1696.640000,3.297335368
5303,1696.960000,3.304755994
5304,1697.280000,3.304755994
5305,1697.600000,3.301045681
5306,1697.920000,3.308466308
5307,1698.240000,3.312176621
5308,1698.560000,3.308466308
5309,1698.880000,3.312176621
5310,1699.200000,3.308466308
5311,1699.520000,3.304755994
5312,1699.840000,3.301045681
5313,1700.160000,3.304755994
5314,1700.480000,3.301045681
5315,1700.800000,3.308466308
5316,1701.120000,3.304755994
5317,1701.440000,3.304755994
5318,1701.760000,3.301045681
5319,1702.080000,3.304755994
5320,1702.400000,3.304755994
5321,1702.720000,3.301045681
5322,1703.040000,3.301045681
5323,1703.360000,3.304755994
5324,1703.680000,3.308466308
5325,1704.000000,3.308466308
5326,1704.320000,3.308466308
5327,1704.640000,3.304755994
5328,1704.960000,3.308466308
5329,1705.280000,3.304755994
5330,1705.600000,3.308466308
5331,1705.920000,3.308466308
5332,1706.240000,3.308466308
5333,1706.560000,3.308466308
5334,1706.880000,3.308466308
5335,1707.200000,3.308466308
5336,1707.520000,3.308466308
5337,1707.840000,3.308466308
5338,1708.160000,3.308466308
5339,1708.480000,3.304755994
5340,1708.800000,3.301045681
5341,1709.120000,3.304755994
5342,1709.440000,3.304755994
5343,1709.760000,3.304755994
5344,1710.080000,3.301045681
5345,1710.400000,3.304755994
5346,1710.720000,3.301045681
5347,1711.040000,3.308466308
5348,1711.360000,3.312176621
5349,1711.680000,3.308466308
5350,1712.000000,3.308466308
5351,1712.320000,3.308466308
5352,1712.640000,3.304755994
5353,1712.960000,3.301045681
5354,1713.280000,3.304755994
5355,1713.600000,3.308466308
5356,1713.920000,3.304755994
5357,1714.240000,3.308466308
5358,1714.560000,3.312176621
5359,1714.880000,3.308466308
5360,1715.200000,3.308466308
5361,1715.520000,3.308466308
5362,1715.840000,3.304755994
5363,1716.160000,3.304755994
5364,1716.480000,3.301045681
5365,1716.800000,3.301045681
5366,1717.120000,3.297335368
5367,1717.440000,3.304755994
5368,1717.760000,3.308466308
5369,1718.080000,3.308466308
5370,1718.400000,3.304755994
5371,1718.720000,3.308466308
5372,1719.040000,3.308466308
5373,1719.360000,3.312176621
5374,1719.680000,3.315886934
5375,1720.000000,3.315886934
5376,1720.320000,3.315886934
5377,1720.640000,3.312176621
5378,1720.960000,3.312176621
5379,1721.280000,3.308466308
5380,1721.600000,3.308466308
5381,1721.920000,3.308466308
5382,1722.240000,3.308466308
5383,1722.560000,3.308466308
5384,1722.880000,3.308466308
5385,1723.200000,3.304755994
5386,1723.520000,3.308466308
5387,1723.840000,3.308466308
5388,1724.160000,3.308466308
5389,1724.480000,3.308466308
